"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-11-27","78","80","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-11-28","78","82","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-11-29","79","87","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-11-30","80","85","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-01","80","84","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-02","78","79","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-03","76","83","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-04","75","83","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-05","76","80","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-06","72","81","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-07","71","80","62",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-08","74","83","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-09","75","84","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-10","76","83","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-11","76","83","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-12","78","83","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-13","72","81","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-14","74","78","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-15","73","80","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-16","72","80","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-17","73","82","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-18","74","83","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-19","77","81","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-20","74","74","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-21","71","81","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-22","72","80","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-23","73","83","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-24","74","83","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-25","76","83","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-26","74","75","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-27","72","81","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-28","74","82","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-29","74","82","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-30","74","81","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2017-12-31","74","81","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-01","74","83","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-02","76","83","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-03","75","82","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-04","76","82","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-05","76","82","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-06","76","82","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-07","77","81","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-08","76","84","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-09","76","84","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-10","75","85","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-11","76","83","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-12","75","82","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-13","75","83","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-14","75","82","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-15","75","85","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-16","76","84","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-17","77","82","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-18","78","84","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-19","78","84","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-20","77","82","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-21","76","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-22","77","83","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-23","77","84","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-24","78","84","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-25","77","85","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-26","76","84","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-27","77","83","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-28","76","84","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-29","75","83","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-30","75","83","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-01-31","78","83","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-01","79","84","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-02","78","82","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-03","78","81","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-04","78","80","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-05","76","81","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-06","74","80","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-07","74","82","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-08","74","83","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-09","71","81","63",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-10","72","80","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-11","72","80","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-12","72","80","64",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-13","75","79","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-14","75","76","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-15","73","80","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-16","73","80","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-17","74","81","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-18","76","79","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-19","70","80","63",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-20","72","79","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-21","74","84","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-22","78","79","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-23","76","86","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-24","79","84","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-25","78","85","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-26","77","82","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-27","77","83","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-02-28","77","83","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-01","76","84","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-02","76","80","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-03","76","81","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-04","76","82","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-05","77","82","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-06","76","81","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-07","74","81","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-08","72","77","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-09","71","78","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-10","72","79","64",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-11","72","77","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-12","73","77","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-13","73","79","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-14","75","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-15","77","83","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-16","77","82","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-17","78","88","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-18","78","83","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-19","75","79","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-20","74","79","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-21","74","80","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-22","75","78","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-23","72","80","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-24","71","75","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-25","71","79","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-26","74","80","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-27","74","80","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-28","73","80","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-29","74","83","66",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-30","77","82","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-03-31","77","82","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-01","75","80","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-02","77","80","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-03","74","80","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-04","78","84","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-05","79","83","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-06","78","85","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-07","77","81","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-08","76","81","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-09","76","81","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-10","76","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-11","77","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-12","78","85","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-13","79","86","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-14","78","82","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-15","77","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-16","78","84","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-17","78","82","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-18","77","85","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-19","77","82","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-20","77","85","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-21","78","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-22","78","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-23","77","84","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-24","77","83","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-25","77","84","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-26","77","83","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-27","75","79","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-28","72","78","68",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-29","71","79","63",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-04-30","72","81","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-01","74","81","65",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-02","73","78","67",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-03","76","83","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-04","77","85","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-05","78","85","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-06","76","84","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-07","76","80","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-08","74","80","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-09","75","84","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-10","78","86","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-11","78","84","71",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-12","79","85","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-13","80","86","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-14","78","83","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-15","76","85","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-16","77","85","70",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-17","79","88","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-18","81","87","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-19","80","86","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-20","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-21","79","85","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-22","79","84","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-23","78","85","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-24","79","86","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-25","79","85","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-26","79","85","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-27","78","86","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-28","78","86","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-29","79","85","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-30","80","87","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-05-31","80","85","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-01","80","86","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-02","80","88","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-03","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-04","80","84","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-05","78","85","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-06","78","86","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-07","78","85","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-08","80","88","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-09","82","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-10","81","87","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-11","81","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-12","81","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-13","81","87","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-14","80","90","69",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-15","81","90","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-16","80","88","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-17","80","88","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-18","80","89","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-19","80","86","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-20","81","90","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-21","82","89","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-22","82","88","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-23","81","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-24","80","86","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-25","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-26","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-27","81","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-28","80","86","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-29","81","88","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-06-30","80","87","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-01","80","88","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-02","80","90","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-03","81","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-04","81","88","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-05","82","89","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-06","81","88","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-07","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-08","80","87","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-09","80","89","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-10","81","89","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-11","81","87","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-12","80","88","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-13","81","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-14","81","89","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-15","82","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-16","83","89","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-17","82","88","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-18","82","87","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-19","82","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-20","82","89","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-21","81","88","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-22","81","89","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-23","81","90","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-24","83","88","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-25","81","88","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-26","82","90","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-27","83","90","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-28","83","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-29","83","90","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-30","82","90","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-07-31","84","91","80",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-01","83","89","80",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-02","83","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-03","81","88","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-04","81","88","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-05","82","87","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-06","81","90","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-07","82","89","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-08","82","88","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-09","82","90","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-10","82","90","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-11","82","90","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-12","82","90","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-13","83","90","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-14","81","90","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-15","81","91","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-16","83","92","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-17","84","92","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-18","84","91","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-19","83","92","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-20","84","91","80",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-21","83","90","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-22","83","90","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-23","82","83","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-24","82","86","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-25","80","86","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-26","81","86","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-27","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-28","80","87","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-29","82","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-30","81","87","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-08-31","80","87","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-01","80","87","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-02","79","83","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-03","80","90","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-04","83","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-05","82","89","78",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-06","83","89","79",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-07","82","90","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-08","81","89","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-09","81","91","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-10","81","90","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-11","81","89","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-12","80","81","73",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-13","77","83","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-14","81","87","77",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-15","80","86","75",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-16","80","86","76",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-17","79","87","74",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-18","80","88","72",
"USW00022521","HONOLULU INTERNATIONAL AIRPORT, HI US","2018-09-19","79","87","72",
